txn_id,user_id,txn_datetime,direction,category,merchant,amount_inr,payment_method,payment_rail,payment_subtype,instrument_id,is_upi,is_gpay,is_credit_card,notes
T002526,U003,2025-09-11T22:30:00,debit,MISC,Cigarettes,1000.0,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002527,U003,2025-09-12T23:45:00,debit,FOOD_DELIVERY,Zomato,542.37,card,CARD,debit_card,PI022,False,False,False,Food order
T002528,U003,2025-09-12T22:20:00,debit,ECOMMERCE,Myntra,138.22,card,CARD,debit_card,PI022,False,False,False,Online shopping
T002529,U003,2025-09-12T10:40:00,debit,GROCERIES,BigBasket,705.55,upi,UPI,gpay,PI018,True,True,False,
T002530,U003,2025-09-12T12:40:00,debit,TRANSPORT,Auto,357.82,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002531,U003,2025-09-12T12:20:00,debit,MISC,Cigarettes,520.0,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002532,U003,2025-09-13T21:40:00,debit,FOOD_DELIVERY,Swiggy,464.81,netbanking,NETBANKING,netbanking,PI024,False,False,False,Food order
T002533,U003,2025-09-13T14:45:00,debit,ECOMMERCE,Amazon,380.75,wallet,WALLET,amazon_pay,PI037,False,False,False,Online shopping
T002534,U003,2025-09-13T13:05:00,debit,TRANSPORT,Ola,197.59,card,CARD,debit_card,PI022,False,False,False,
T002535,U003,2025-09-13T22:40:00,debit,ENTERTAINMENT,YouTube Premium,292.64,card,CARD,credit_card,PI021,False,False,True,
T002536,U003,2025-09-13T13:30:00,debit,HEALTHCARE,Clinic,119.23,upi,UPI,gpay,PI018,True,True,False,
T002537,U003,2025-09-13T21:25:00,debit,MISC,Bar,1742.01,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002538,U003,2025-09-14T21:30:00,debit,FOOD_DELIVERY,Swiggy,326.26,card,CARD,credit_card,PI021,False,False,True,Food order
T002539,U003,2025-09-14T15:25:00,debit,ECOMMERCE,Flipkart,219.56,upi,UPI,bank_upi,PI017,True,False,False,Online shopping
T002540,U003,2025-09-14T14:40:00,debit,GROCERIES,Local store,498.53,upi,UPI,phonepe,PI019,True,False,False,
T002541,U003,2025-09-14T18:00:00,debit,TRANSPORT,Metro card,328.16,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002542,U003,2025-09-14T19:40:00,debit,ENTERTAINMENT,Movies,454.18,wallet,WALLET,amazon_pay,PI037,False,False,False,
T002543,U003,2025-09-14T16:05:00,debit,HEALTHCARE,Clinic,4.82,card,CARD,credit_card,PI021,False,False,True,
T002544,U003,2025-09-14T17:30:00,debit,MISC,Wallet,1420.0,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002545,U003,2025-09-15T19:00:00,debit,FOOD_DELIVERY,Swiggy,777.92,card,CARD,credit_card,PI021,False,False,True,Food order
T002546,U003,2025-09-15T22:15:00,debit,ECOMMERCE,Amazon,315.23,card,CARD,credit_card,PI021,False,False,True,Online shopping
T002547,U003,2025-09-15T19:15:00,debit,GROCERIES,BigBasket,295.03,upi,UPI,phonepe,PI019,True,False,False,
T002548,U003,2025-09-15T20:45:00,debit,ENTERTAINMENT,YouTube Premium,670.68,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002549,U003,2025-09-15T11:05:00,debit,HEALTHCARE,Pharmacy,7.51,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002550,U003,2025-09-15T18:00:00,debit,MISC,Cigarettes,1379.46,card,CARD,credit_card,PI021,False,False,True,
T002551,U003,2025-09-16T11:00:00,credit,INCOME,Client payment,47892.01,bank_transfer,BANK_TRANSFER,imps,PI025,False,False,False,
T002552,U003,2025-09-16T21:05:00,debit,FOOD_DELIVERY,Zomato,124.75,netbanking,NETBANKING,netbanking,PI024,False,False,False,Food order
T002553,U003,2025-09-16T14:35:00,debit,ECOMMERCE,Myntra,107.86,wallet,WALLET,paytm_wallet,PI023,False,False,False,Online shopping
T002554,U003,2025-09-16T19:15:00,debit,GROCERIES,BigBasket,451.98,card,CARD,credit_card,PI021,False,False,True,
T002555,U003,2025-09-16T13:25:00,debit,TRANSPORT,Metro card,467.09,card,CARD,credit_card,PI021,False,False,True,
T002556,U003,2025-09-16T17:50:00,debit,ENTERTAINMENT,Movies,396.2,wallet,WALLET,amazon_pay,PI037,False,False,False,
T002557,U003,2025-09-16T17:00:00,debit,HEALTHCARE,Lab test,212.97,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002558,U003,2025-09-17T11:00:00,credit,INCOME,Client payment,83312.67,bank_transfer,BANK_TRANSFER,imps,PI025,False,False,False,
T002559,U003,2025-09-17T19:25:00,debit,FOOD_DELIVERY,Zomato,105.44,netbanking,NETBANKING,netbanking,PI024,False,False,False,Food order
T002560,U003,2025-09-17T10:00:00,debit,ECOMMERCE,Amazon,716.67,wallet,WALLET,paytm_wallet,PI023,False,False,False,Online shopping
T002561,U003,2025-09-17T10:50:00,debit,GROCERIES,DMart,670.59,upi,UPI,bank_upi,PI017,True,False,False,
T002562,U003,2025-09-17T21:05:00,debit,TRANSPORT,Ola,640.88,card,CARD,credit_card,PI021,False,False,True,
T002563,U003,2025-09-17T17:30:00,debit,ENTERTAINMENT,Cafe,317.14,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002564,U003,2025-09-17T13:55:00,debit,HEALTHCARE,Pharmacy,28.02,card,CARD,credit_card,PI021,False,False,True,
T002565,U003,2025-09-17T19:00:00,debit,MISC,Bar,120.0,upi,UPI,phonepe,PI019,True,False,False,
T002566,U003,2025-09-18T11:00:00,credit,INCOME,Client payment,53078.86,bank_transfer,BANK_TRANSFER,imps,PI025,False,False,False,
T002567,U003,2025-09-18T22:05:00,debit,ECOMMERCE,Amazon,305.86,netbanking,NETBANKING,netbanking,PI024,False,False,False,Online shopping
T002568,U003,2025-09-18T13:30:00,debit,GROCERIES,BigBasket,343.92,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002569,U003,2025-09-18T15:25:00,debit,TRANSPORT,Auto,337.5,upi,UPI,gpay,PI018,True,True,False,
T002570,U003,2025-09-18T21:45:00,debit,ENTERTAINMENT,YouTube Premium,257.88,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002571,U003,2025-09-18T10:20:00,debit,HEALTHCARE,Pharmacy,136.58,card,CARD,credit_card,PI021,False,False,True,
T002572,U003,2025-09-18T20:20:00,debit,MISC,Cigarettes,80.0,card,CARD,credit_card,PI021,False,False,True,
T002573,U003,2025-09-19T21:45:00,debit,FOOD_DELIVERY,Swiggy,274.49,wallet,WALLET,paytm_wallet,PI023,False,False,False,Food order
T002574,U003,2025-09-19T14:45:00,debit,ECOMMERCE,Flipkart,776.28,wallet,WALLET,paytm_wallet,PI023,False,False,False,Online shopping
T002575,U003,2025-09-19T18:10:00,debit,GROCERIES,DMart,583.05,card,CARD,credit_card,PI021,False,False,True,
T002576,U003,2025-09-19T08:05:00,debit,TRANSPORT,Ola,250.08,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002577,U003,2025-09-19T13:25:00,debit,HEALTHCARE,Clinic,22.3,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002578,U003,2025-09-19T22:30:00,debit,MISC,Bar,388.99,upi,UPI,phonepe,PI019,True,False,False,
T002579,U003,2025-09-20T23:05:00,debit,FOOD_DELIVERY,Swiggy,282.58,card,CARD,debit_card,PI022,False,False,False,Food order
T002580,U003,2025-09-20T11:15:00,debit,GROCERIES,BigBasket,486.11,upi,UPI,paytm_upi,PI020,True,False,False,
T002581,U003,2025-09-20T10:00:00,debit,TRANSPORT,Uber,562.62,card,CARD,credit_card,PI021,False,False,True,
T002582,U003,2025-09-20T22:35:00,debit,ENTERTAINMENT,YouTube Premium,228.85,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002583,U003,2025-09-20T14:40:00,debit,HEALTHCARE,Lab test,210.5,upi,UPI,phonepe,PI019,True,False,False,
T002584,U003,2025-09-20T10:10:00,debit,LOAN_EMI,Bank EMI,60000.0,card,CARD,credit_card,PI021,False,False,True,Auto-debit/Manual
T002585,U003,2025-09-20T18:45:00,debit,MISC,Bar,1271.9,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002586,U003,2025-09-21T20:35:00,debit,FOOD_DELIVERY,Zomato,639.29,wallet,WALLET,paytm_wallet,PI023,False,False,False,Food order
T002587,U003,2025-09-21T13:30:00,debit,ECOMMERCE,Amazon,214.81,netbanking,NETBANKING,netbanking,PI024,False,False,False,Online shopping
T002588,U003,2025-09-21T19:55:00,debit,GROCERIES,DMart,44.92,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002589,U003,2025-09-21T16:10:00,debit,TRANSPORT,Metro card,515.13,upi,UPI,gpay,PI018,True,True,False,
T002590,U003,2025-09-21T17:55:00,debit,HEALTHCARE,Clinic,192.15,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002591,U003,2025-09-21T20:25:00,debit,MISC,Bar,673.09,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002592,U003,2025-09-22T23:20:00,debit,FOOD_DELIVERY,Zomato,131.97,netbanking,NETBANKING,netbanking,PI024,False,False,False,Food order
T002593,U003,2025-09-22T16:00:00,debit,ECOMMERCE,Myntra,83.89,netbanking,NETBANKING,netbanking,PI024,False,False,False,Online shopping
T002594,U003,2025-09-22T09:40:00,debit,GROCERIES,BigBasket,552.61,upi,UPI,phonepe,PI019,True,False,False,
T002595,U003,2025-09-22T11:45:00,debit,TRANSPORT,Uber,290.71,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002596,U003,2025-09-22T18:05:00,debit,ENTERTAINMENT,Cafe,650.02,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002597,U003,2025-09-22T12:15:00,debit,HEALTHCARE,Clinic,143.06,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002598,U003,2025-09-22T22:10:00,debit,MISC,UPI transfer,700.0,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002599,U003,2025-09-23T23:50:00,debit,FOOD_DELIVERY,Swiggy,674.83,wallet,WALLET,paytm_wallet,PI023,False,False,False,Food order
T002600,U003,2025-09-23T15:35:00,debit,GROCERIES,Local store,243.06,upi,UPI,gpay,PI018,True,True,False,
T002601,U003,2025-09-23T17:30:00,debit,TRANSPORT,Uber,286.88,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002602,U003,2025-09-23T20:00:00,debit,ENTERTAINMENT,YouTube Premium,142.72,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002603,U003,2025-09-23T09:45:00,debit,HEALTHCARE,Lab test,41.02,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002604,U003,2025-09-23T13:15:00,debit,MISC,Cigarettes,293.99,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002605,U003,2025-09-24T22:00:00,debit,FOOD_DELIVERY,Zomato,427.73,card,CARD,credit_card,PI021,False,False,True,Food order
T002606,U003,2025-09-24T19:10:00,debit,ECOMMERCE,Amazon,406.61,netbanking,NETBANKING,netbanking,PI024,False,False,False,Online shopping
T002607,U003,2025-09-24T09:50:00,debit,GROCERIES,DMart,548.13,upi,UPI,bank_upi,PI017,True,False,False,
T002608,U003,2025-09-24T11:25:00,debit,TRANSPORT,Metro card,463.42,upi,UPI,bank_upi,PI017,True,False,False,
T002609,U003,2025-09-24T22:00:00,debit,ENTERTAINMENT,Movies,237.11,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002610,U003,2025-09-24T16:20:00,debit,HEALTHCARE,Pharmacy,91.12,card,CARD,debit_card,PI022,False,False,False,
T002611,U003,2025-09-24T17:20:00,debit,MISC,UPI transfer,232.31,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002612,U003,2025-09-25T23:05:00,debit,FOOD_DELIVERY,Zomato,184.98,card,CARD,credit_card,PI021,False,False,True,Food order
T002613,U003,2025-09-25T10:45:00,debit,ECOMMERCE,Myntra,443.49,wallet,WALLET,paytm_wallet,PI023,False,False,False,Online shopping
T002614,U003,2025-09-25T14:40:00,debit,GROCERIES,Local store,9.53,wallet,WALLET,amazon_pay,PI037,False,False,False,
T002615,U003,2025-09-25T21:10:00,debit,TRANSPORT,Auto,265.77,upi,UPI,bank_upi,PI017,True,False,False,
T002616,U003,2025-09-25T11:40:00,debit,HEALTHCARE,Lab test,39.94,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002617,U003,2025-09-25T17:45:00,debit,MISC,Cigarettes,1064.14,wallet,WALLET,amazon_pay,PI037,False,False,False,
T002618,U003,2025-09-26T21:00:00,debit,FOOD_DELIVERY,Zomato,446.43,wallet,WALLET,amazon_pay,PI037,False,False,False,Food order
T002619,U003,2025-09-26T12:15:00,debit,GROCERIES,Local store,265.65,upi,UPI,bank_upi,PI017,True,False,False,
T002620,U003,2025-09-26T20:05:00,debit,TRANSPORT,Metro card,489.43,upi,UPI,phonepe,PI019,True,False,False,
T002621,U003,2025-09-26T18:55:00,debit,ENTERTAINMENT,YouTube Premium,317.31,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002622,U003,2025-09-26T09:50:00,debit,HEALTHCARE,Pharmacy,275.52,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002623,U003,2025-09-26T11:55:00,debit,MISC,Wallet,780.0,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002624,U003,2025-09-27T23:25:00,debit,FOOD_DELIVERY,Zomato,384.15,upi,UPI,gpay,PI018,True,True,False,Food order
T002625,U003,2025-09-27T19:00:00,debit,ECOMMERCE,Flipkart,903.08,wallet,WALLET,paytm_wallet,PI023,False,False,False,Online shopping
T002626,U003,2025-09-27T09:25:00,debit,GROCERIES,DMart,477.82,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002627,U003,2025-09-27T12:55:00,debit,TRANSPORT,Auto,254.88,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002628,U003,2025-09-27T22:50:00,debit,ENTERTAINMENT,Netflix,34.33,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002629,U003,2025-09-27T16:35:00,debit,MISC,Cigarettes,167.4,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002630,U003,2025-09-28T23:10:00,debit,FOOD_DELIVERY,Zomato,195.8,card,CARD,credit_card,PI021,False,False,True,Food order
T002631,U003,2025-09-28T11:30:00,debit,ECOMMERCE,Amazon,308.65,wallet,WALLET,paytm_wallet,PI023,False,False,False,Online shopping
T002632,U003,2025-09-28T09:55:00,debit,GROCERIES,BigBasket,547.57,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002633,U003,2025-09-28T20:50:00,debit,TRANSPORT,Ola,331.59,upi,UPI,phonepe,PI019,True,False,False,
T002634,U003,2025-09-28T15:20:00,debit,HEALTHCARE,Lab test,208.18,wallet,WALLET,amazon_pay,PI037,False,False,False,
T002635,U003,2025-09-28T15:20:00,debit,MISC,Cigarettes,607.54,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002636,U003,2025-09-29T20:25:00,debit,FOOD_DELIVERY,Swiggy,103.33,upi,UPI,bank_upi,PI017,True,False,False,Food order
T002637,U003,2025-09-29T09:25:00,debit,GROCERIES,Local store,623.27,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002638,U003,2025-09-29T09:45:00,debit,TRANSPORT,Uber,159.53,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002639,U003,2025-09-29T20:55:00,debit,ENTERTAINMENT,Netflix,335.99,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002640,U003,2025-09-29T11:50:00,debit,HEALTHCARE,Clinic,19.22,upi,UPI,phonepe,PI019,True,False,False,
T002641,U003,2025-09-29T17:55:00,debit,MISC,Cigarettes,877.63,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002642,U003,2025-09-30T21:10:00,debit,FOOD_DELIVERY,Swiggy,287.53,netbanking,NETBANKING,netbanking,PI024,False,False,False,Food order
T002643,U003,2025-09-30T14:50:00,debit,GROCERIES,DMart,537.64,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002644,U003,2025-09-30T19:10:00,debit,TRANSPORT,Ola,211.88,upi,UPI,paytm_upi,PI020,True,False,False,
T002645,U003,2025-09-30T21:30:00,debit,ENTERTAINMENT,Cafe,2.58,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002646,U003,2025-09-30T16:20:00,debit,HEALTHCARE,Lab test,60.52,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002647,U003,2025-09-30T14:15:00,debit,MISC,Cigarettes,267.52,card,CARD,credit_card,PI021,False,False,True,
T002648,U003,2025-10-01T22:20:00,debit,FOOD_DELIVERY,Swiggy,454.82,upi,UPI,bank_upi,PI017,True,False,False,Food order
T002649,U003,2025-10-01T12:25:00,debit,ECOMMERCE,Myntra,350.37,card,CARD,credit_card,PI021,False,False,True,Online shopping
T002650,U003,2025-10-01T15:45:00,debit,GROCERIES,Local store,842.66,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002651,U003,2025-10-01T12:20:00,debit,TRANSPORT,Auto,145.89,card,CARD,debit_card,PI022,False,False,False,
T002652,U003,2025-10-01T18:45:00,debit,ENTERTAINMENT,Netflix,267.68,card,CARD,credit_card,PI021,False,False,True,
T002653,U003,2025-10-01T09:55:00,debit,HEALTHCARE,Lab test,384.4,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002654,U003,2025-10-01T10:25:00,debit,RENT_OR_HOME,Retirement home fee,45000.0,netbanking,NETBANKING,netbanking,PI024,False,False,False,Scheduled payment
T002655,U003,2025-10-01T15:25:00,debit,MISC,Wallet,941.99,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002656,U003,2025-10-02T11:00:00,credit,INCOME,Client payment,50969.71,bank_transfer,BANK_TRANSFER,imps,PI025,False,False,False,
T002657,U003,2025-10-02T20:10:00,debit,FOOD_DELIVERY,Swiggy,214.99,card,CARD,credit_card,PI021,False,False,True,Food order
T002658,U003,2025-10-02T10:20:00,debit,ECOMMERCE,Amazon,187.52,upi,UPI,phonepe,PI019,True,False,False,Online shopping
T002659,U003,2025-10-02T09:10:00,debit,GROCERIES,BigBasket,724.91,card,CARD,credit_card,PI021,False,False,True,
T002660,U003,2025-10-02T21:35:00,debit,TRANSPORT,Auto,278.12,upi,UPI,gpay,PI018,True,True,False,
T002661,U003,2025-10-02T15:35:00,debit,HEALTHCARE,Pharmacy,73.04,upi,UPI,bank_upi,PI017,True,False,False,
T002662,U003,2025-10-02T19:40:00,debit,MISC,UPI transfer,992.27,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002663,U003,2025-10-03T11:00:00,credit,INCOME,Client payment,106909.81,bank_transfer,BANK_TRANSFER,imps,PI025,False,False,False,
T002664,U003,2025-10-03T18:40:00,debit,ECOMMERCE,Amazon,345.26,upi,UPI,bank_upi,PI017,True,False,False,Online shopping
T002665,U003,2025-10-03T18:40:00,debit,GROCERIES,BigBasket,573.82,card,CARD,credit_card,PI021,False,False,True,
T002666,U003,2025-10-03T12:10:00,debit,TRANSPORT,Metro card,397.39,upi,UPI,gpay,PI018,True,True,False,
T002667,U003,2025-10-03T20:35:00,debit,ENTERTAINMENT,Cafe,249.35,card,CARD,credit_card,PI021,False,False,True,
T002668,U003,2025-10-03T20:35:00,debit,MISC,UPI transfer,1028.39,upi,UPI,paytm_upi,PI020,True,False,False,
T002669,U003,2025-10-04T20:10:00,debit,FOOD_DELIVERY,Swiggy,612.86,wallet,WALLET,paytm_wallet,PI023,False,False,False,Food order
T002670,U003,2025-10-04T14:50:00,debit,ECOMMERCE,Flipkart,793.09,wallet,WALLET,paytm_wallet,PI023,False,False,False,Online shopping
T002671,U003,2025-10-04T19:10:00,debit,GROCERIES,DMart,372.92,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002672,U003,2025-10-04T18:20:00,debit,TRANSPORT,Auto,253.73,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002673,U003,2025-10-04T19:25:00,debit,ENTERTAINMENT,Cafe,352.19,upi,UPI,paytm_upi,PI020,True,False,False,
T002674,U003,2025-10-04T09:05:00,debit,HEALTHCARE,Pharmacy,110.0,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002675,U003,2025-10-04T14:30:00,debit,MISC,UPI transfer,837.85,card,CARD,credit_card,PI021,False,False,True,
T002676,U003,2025-10-05T11:00:00,credit,INCOME,Client payment,91520.69,bank_transfer,BANK_TRANSFER,imps,PI025,False,False,False,
T002677,U003,2025-10-05T23:30:00,debit,FOOD_DELIVERY,Swiggy,433.89,netbanking,NETBANKING,netbanking,PI024,False,False,False,Food order
T002678,U003,2025-10-05T20:20:00,debit,ECOMMERCE,Myntra,481.11,upi,UPI,bank_upi,PI017,True,False,False,Online shopping
T002679,U003,2025-10-05T11:50:00,debit,GROCERIES,BigBasket,77.46,card,CARD,credit_card,PI021,False,False,True,
T002680,U003,2025-10-05T17:15:00,debit,TRANSPORT,Metro card,469.34,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002681,U003,2025-10-05T20:30:00,debit,ENTERTAINMENT,YouTube Premium,332.79,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002682,U003,2025-10-05T14:50:00,debit,HEALTHCARE,Lab test,192.77,card,CARD,credit_card,PI021,False,False,True,
T002683,U003,2025-10-05T22:55:00,debit,MISC,Bar,1840.26,wallet,WALLET,amazon_pay,PI037,False,False,False,
T002684,U003,2025-10-06T11:00:00,credit,INCOME,Client payment,62333.5,bank_transfer,BANK_TRANSFER,neft,PI026,False,False,False,
T002685,U003,2025-10-06T22:45:00,debit,FOOD_DELIVERY,Zomato,414.66,upi,UPI,phonepe,PI019,True,False,False,Food order
T002686,U003,2025-10-06T17:00:00,debit,ECOMMERCE,Myntra,967.7,netbanking,NETBANKING,netbanking,PI024,False,False,False,Online shopping
T002687,U003,2025-10-06T15:40:00,debit,GROCERIES,Local store,634.08,card,CARD,credit_card,PI021,False,False,True,
T002688,U003,2025-10-06T14:35:00,debit,TRANSPORT,Auto,265.22,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002689,U003,2025-10-06T22:05:00,debit,ENTERTAINMENT,Movies,423.94,upi,UPI,gpay,PI018,True,True,False,
T002690,U003,2025-10-06T14:30:00,debit,HEALTHCARE,Pharmacy,232.72,netbanking,NETBANKING,netbanking,PI024,False,False,False,
T002691,U003,2025-10-06T11:35:00,debit,MISC,Cigarettes,20.0,upi,UPI,paytm_upi,PI020,True,False,False,
T002692,U003,2025-10-07T11:00:00,credit,INCOME,Client payment,47947.27,bank_transfer,BANK_TRANSFER,imps,PI025,False,False,False,
T002693,U003,2025-10-07T19:00:00,debit,FOOD_DELIVERY,Swiggy,80.75,wallet,WALLET,paytm_wallet,PI023,False,False,False,Food order
T002694,U003,2025-10-07T16:50:00,debit,GROCERIES,Local store,453.1,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002695,U003,2025-10-07T15:00:00,debit,TRANSPORT,Ola,508.55,card,CARD,credit_card,PI021,False,False,True,
T002696,U003,2025-10-07T22:10:00,debit,ENTERTAINMENT,Cafe,289.47,wallet,WALLET,paytm_wallet,PI023,False,False,False,
T002697,U003,2025-10-07T11:05:00,debit,HEALTHCARE,Pharmacy,274.29,card,CARD,credit_card,PI021,False,False,True,
T002698,U003,2025-10-07T22:40:00,debit,MISC,Cigarettes,180342.44,wallet,WALLET,amazon_pay,PI037,False,False,False,
T002699,U003,2025-10-08T11:00:00,credit,INCOME,Client payment,62298.69,bank_transfer,BANK_TRANSFER,imps,PI025,False,False,False,
T002700,U003,2025-10-08T20:45:00,debit,FOOD_DELIVERY,Swiggy,184.33,wallet,WALLET,paytm_wallet,PI023,False,False,False,Food order
T002701,U003,2025-10-08T22:30:00,debit,ECOMMERCE,Flipkart,178.01,wallet,WALLET,paytm_wallet,PI023,False,False,False,Online shopping
T002702,U003,2025-10-08T09:35:00,debit,GROCERIES,Local store,535.72,card,CARD,debit_card,PI022,False,False,False,
